"Tier","Subsystem","ShortSha","Date","Author","Subject","FullSha"
"2","Combat & Spells","cc4bc50d3","2017-05-10","GuybrushGit","Fix to Ignite dot damage (#647)","cc4bc50d3dc534331ecca6c713097ebd2d8fd9e5"
"5","Encounters & World","201947522","2017-05-10","WobLight","Player: move repop preparing actions from `HandleRepopRequestOpcode` to `BuildPlayerRepop` as is ought to be (#649)","2019475222ce5b308c0db2feeca5390114c8429b"
"4","AI & Movement","3c2a62f09","2017-05-07","GuybrushGit","Added missing WP to creature #10807 (Brumeran) in Winterspring (#612)","3c2a62f099e5b86533093a54fc2c8b37cd831189"
"5","General Systems","9eb006878","2017-05-06","sipertruk","fix iterator increment (#595)","9eb0068781f87b45aa222712abb97f96dfda63c4"
"2","Combat & Spells","6739a18b3","2017-05-06","GuybrushGit","Trigger proc flags for totems and flash of light (#597)","6739a18b3a14b7ca3b3afb00e86c538fe7827e76"
"2","Combat & Spells","9a72e56e8","2017-05-06","GuybrushGit","Fix Eye for an Eye not proccing Vengeance (#609)","9a72e56e87e0b97b8b600ebe99c5c9ca5bf77eb7"
"5","General Systems","55bc772cd","2017-05-06","GuybrushGit","Fix to Earth's Grasp talent (#626)","55bc772cd4c9fc7c1b38e0bbd02f9fe5884b7036"
"5","Core Architecture","2d968adf2","2017-05-05","Gemt","another attemt at improving stomach-acid removal logic. Now always removing stomach acid if player Z position > 0.0f, with the exception of the first 4seconds after being ported to the stomach.","2d968adf245b7e82cfe4a51597a33b141311ce2a"
"5","General Systems","22a9511d0","2017-05-03","GuybrushGit","Fixes to the PvP flag mechanics (#588)","22a9511d0fb12e0c24285d954700345f30b6ae97"
"2","Combat & Spells","451f7c0f7","2017-05-01","Staden","Fix lockbox dupe exploit Caused by lockstate stated not being saved correctly during logout when a player was no longer on a map","451f7c0f762dfada34c5f9b0a729e084991cd060"
"5","General Systems","1b76fc7ee","2017-05-01","GuybrushGit","Fixes to Ritual of Summoning. (#541)","1b76fc7ee7620a1cebe4607f9106e8a950e60fc6"
"2","Combat & Spells","88a1840b5","2017-05-01","GuybrushGit","Fix to SPELL_AURA_MOD_FLAT_SPELL_DAMAGE_VERSUS scaling. (#509)","88a1840b56583b08ac165be1f8d4229cc5334ffc"
"5","Core Architecture","28aec0e4f","2017-05-01","sipertruk","remove players from visibility list (#500)","28aec0e4f32a9bbcf1d7c40244c28193ee8f7d0e"
"5","General Systems","aad2f4262","2017-05-01","GuybrushGit","Fix to Swiftmend and Regrowth interaction (#569)","aad2f42628b78a0ff240f85db314298028ee3f9e"
"5","General Systems","b6590f9cf","2017-05-01","GuybrushGit","Fix to Mind Control interrupt (#570)","b6590f9cf8a133e114076cbd9a81b05383b1b485"
"5","Encounters & World","70beabeaf","2017-04-30","Staden","Update Silicate Feeder loot table","70beabeaf4748f28273487298d8d4719a326b339"
"5","Core Architecture","cea9844e1","2017-04-30","Staden","C'Thun: Fix immunities for various tenctacle spawns","cea9844e17fc95d45cbd23016e4afaac1de71756"
"5","General Systems","dfab3607c","2017-04-30","Staden","C'Thun: Update P1 claw timer based on new data","dfab3607c969e696be5e147f114065d9f27059a8"
"5","Core Architecture","784666b55","2017-04-30","WobLight","OutdoorPvP: avoid accessing dangling poiters to `Map`s (#564)","784666b55de81ffb38180cf7ca7f9b3f9b8156dc"
"3","Bounds & Exploits","27addfb5a","2017-04-30","Staden","Fix exploit where items weren't properly consumed if they were wrapped during the 'on use' cast","27addfb5ab54d4b4f668169e0f12f753992c9b79"
"2","Combat & Spells","4c06a3cc9","2017-04-30","GuybrushGit","Interrupt pet channeling spells on diminishing return breaks. (#530)","4c06a3cc9f381fcc4692811b87cda081e2a84d6a"
"2","Combat & Spells","0c00f99df","2017-04-30","GuybrushGit","Dismount NPCs on combat (#554)","0c00f99df19c6887c75fc0495b2dfbcbcb868cee"
"4","AI & Movement","ecdf467ff","2017-05-01","Prithu","Fixed normal dungeon reset time being set for raids, potentially causing incorrect resets (#559)","ecdf467ffaa6813a75a49f525a98b602a7b3f4ea"
"4","AI & Movement","5e3a5a99c","2017-04-30","Prithu","Players can now actually see the raid reset times in the raid info panel (#555)","5e3a5a99cffdc9d5f391822cb1442313054c7d81"
"5","General Systems","046b01266","2017-04-29","Gemt","setting respawntimer of trash between twins and cthun to 7days. Fixes issue #551 upstream","046b0126688dd46659cb795ede9346c4d052570b"
"5","General Systems","def4d2d98","2017-04-29","GuybrushGit","Fix to Rockwing Gargoyle summon (#511)","def4d2d98ac2f3ad61f757ad10a5f3e6b3011481"
"2","Combat & Spells","8f4f2e053","2017-04-29","GuybrushGit","Core Rager select targets from threat table (#544)","8f4f2e053625fe7420a884eea651befa3ccca88d"
"5","Encounters & World","980131079","2017-04-29","Gemt","removed useless debug-printing in boss_fankriss.cpp","980131079d94f6c1fb0584418483aff446fceb22"
"4","AI & Movement","5013ffc4c","2017-04-29","Gemt","small failsafe addition for the removal of players from stomach","5013ffc4cc386737a0c8c33c16d4377b1f3e8cde"
"5","General Systems","22ca2b162","2017-04-29","Gemt","re-enabled teleport to cthun from stomach trigger. It will not conflict with the additional manual check in UpdateStomachOfCthun","22ca2b16217f93c656f2701d323a63e92b44bd4f"
"4","AI & Movement","709ecb6c9","2017-04-29","Gemt","Replace qiraji mindslayers eventAI with scripted ai. This fixes the manaburn-fear effect to only happen on death, as well as targetting random players with mind flay instead of always current target.","709ecb6c9b5e8d2a66a49b55290aa06dd6382255"
"5","Encounters & World","e98a6b0d6","2017-04-28","Gemt","rewrite of logic that handles cthuns-knockback and acid-removal after being teleported from stomach. This does not rely on the area-trigger anymore, which should make it more reliable. In addition, players are not removed from the stomachList until 1.5sec after being TPed, preventing super-bad luck with a giant tentacle spawning on top of a player in the center of Cthun just as the player was ported out.","e98a6b0d6658b86e0cbe3217cc8101207c42dfaa"
"5","Encounters & World","3dbf54894","2017-04-28","Gemt","removed useless debug-printing in twins script","3dbf54894ce232f5151687cfba98bb47d89ceb2d"
"5","Encounters & World","739d22392","2017-04-28","Gemt","attempt fix at twins HP resetting to full when they should have died. This fix will prevent unsigned int being assigned a value < 0, and then used as the HP","739d22392c2439343363739ce053eedfbfeff5bc"
"5","General Systems","284fc3a85","2017-04-28","Gemt","fixed syntaxerror introduced in commit 5f527518af4fe4d898e59fe7d855a590520b7911","284fc3a8584e2232cbf5219eaa58d532439b55a8"
"5","Core Architecture","9cbe6dc8c","2017-04-28","Gemt","slightly reduced the STOMACH_GRAB_DURATION variable controlling how long a player is held before ported to cthuns stomach. Should reduce the chance of other players seeing the teleported player standing idle for a split second after the eating-tentacle dissapears","9cbe6dc8c41488bb51a18f2dfa858b8502550f27"
"5","Encounters & World","5f527518a","2017-04-28","Gemt","removed debugg logging from cthuns script","5f527518af4fe4d898e59fe7d855a590520b7911"
"5","General Systems","bcaa63c12","2017-04-28","Gemt","fix cthuns eye turning unexpectedly during dark glare. He was not taunt immune, and would turn towards taunter if taunted","bcaa63c12b1a379664403a39a56c5abf277069ee"
"2","Combat & Spells","73dbd6531","2017-04-27","GuybrushGit","Hunter spell coefficients (#523)","73dbd6531d5bbed58bbf166d79bef31b2a1cfb0f"
"5","General Systems","4d1ab27ee","2017-04-27","Staden","Fix GCC/Clang build","4d1ab27ee436dd418ea7d702d4f0b5d5e1cc6c0f"
"2","Combat & Spells","5d7519b50","2017-04-27","Staden","Fix auras when randomising creature spawn types in scripts","5d7519b50a74da3c889b8cd56d4febcb970da762"
"5","Core Architecture","d986d043c","2017-04-27","Staden","Trash: Add taunt immunity to Qiraji Mindslayers","d986d043cf5255ee4a9f5807528a59495ced3816"
"5","General Systems","a5a7e9a89","2017-04-27","GuybrushGit","Implemented Improved Fire Ward talent (#512)","a5a7e9a8915c1838be6270bf7eccc8519caccd39"
"5","General Systems","933a0857f","2017-04-27","GuybrushGit","Fix Magic Absorption talent. (#506)","933a0857f70c7f41ea9ee696d6c1d5cbbcc8131f"
"4","AI & Movement","6576b7dbb","2017-04-26","GuybrushGit","Fix to raid markers disappearing (#194) (#205)","6576b7dbb933236add5691ebb3535c2eac5f870e"
"5","Encounters & World","0e75ad5f6","2017-04-25","eir","Implement AQ Opening Event (#496)","0e75ad5f6088d014aa2bbd35bdf3f5362e52f159"
"2","Combat & Spells","b08893a24","2017-04-25","eir","Make AQ Stat Migration more Friendly","b08893a241219b658c6c000a5242616cb32ca0db"
"2","Combat & Spells","c0e48ad6a","2017-04-25","eir","DB/item_template: Add 2 Minute Global CD to Poison Resistance Elixir","c0e48ad6ad119f1ab22c9e550733928bc0203486"
"2","Combat & Spells","e1236c29e","2017-04-25","eir","DB/creature_template: Update AQ Armor and Resistance","e1236c29ef04eb51431a8d2ff83f8e037c8ca29b"
"4","AI & Movement","2fc767690","2017-04-25","Staden","Sartura: Don't edit the creature info for taunt immunity. Bad!","2fc767690f061ca338520f5614307de2f5b6cb8a"
"5","Encounters & World","4d73a5f76","2017-04-25","Gemt","correct respawn timer of 7days for all AQ40 bosses","4d73a5f7692d1856ff6a4b00759b045ec0787313"
"5","General Systems","c2ca5952f","2017-04-25","Gemt","regular coffer droprate of idols fix","c2ca5952f22052e975929efd2b8b2380573d6daa"
"5","Encounters & World","e8ed68978","2017-04-25","Gemt","scarab coffer loot updates","e8ed6897801aa45ef965afbd5d508b39ddf8fd42"
"5","General Systems","76febcf55","2017-04-25","Gemt","removed world db name from an sql update in reputation.sql","76febcf556c303d6cf4648ea94aa3ecadba55b66"
"5","General Systems","387be1b28","2017-04-25","Gemt","fix comment for fankriss snake spawns","387be1b28b124941d0ff26debb618a10a88b13f5"
"5","General Systems","ed3ee1571","2017-04-25","Gemt","slight buff to fankriss snakes. fixes #33. Also made it slightly less likely for entangles to overlap","ed3ee1571d6b2c3cda377c59120fafb693fb5881"
"1","Crashes & Security","22394daa8","2017-04-25","Staden","Viscidus: Forgot to uncomment scale change","22394daa8df335b9eca9042ce92dcf3aa6cdc3bf"
"5","General Systems","2cfe79b3f","2017-04-25","Gemt","fixes #37","2cfe79b3f3a3fa75f81e3610b965bc473bda5937"
"4","AI & Movement","d8aa691c7","2017-04-25","Gemt","Caelestrasz in aq can once again handle show cthuns head quest. Fixes #32","d8aa691c7a125e5fd0938ac8a57b7f1943506fd9"
"5","Encounters & World","f97346805","2017-04-25","brotalnia","Make chests for quest Grimtotem Spying drop different notes (#498)","f97346805ac6dd84a2b112046e802d01b01fca55"
"5","Encounters & World","0e108379f","2017-04-24","eir","Scripts/Silithus: Implement Ahn'Qiraj Opening Event (#486)","0e108379f760ba3177c0c146027781d794557d4c"
"1","Crashes & Security","4e2a78072","2017-04-24","Staden","Change socket log format specifier","4e2a78072f21a3272403cdbf41d1ba7d8bbf6e75"
"5","General Systems","6bc9a865a","2017-04-24","Martin Jesper Low Madsen","Uses a proper ACE_HANDLE type for logging (#403)","6bc9a865a56c3e82d40adca2e8a653fef8c47bb7"
"5","General Systems","05530a981","2017-04-24","Staden","Misc green scepter fixes","05530a981b61fbfe50a654974023c55614cdabae"
"2","Combat & Spells","76abf8a55","2017-04-24","Staden","Add AURA_INTERRUPT_FLAG_TELEPORTED support, based on CMaNGOS commit b6d5f1fb5594397fe1d4822258a0b7d7ad8daa5a","76abf8a55063446b9547f970891562658b9b569e"
"5","General Systems","9a9b7369d","2017-04-24","Staden","Fix HP regeneration when reviving","9a9b7369d9d0519f0d5eaa2e11de3d2f15dae817"
"2","Combat & Spells","b9c0b1508","2017-04-24","GuybrushGit","Spell coefficient overhaul (#447)","b9c0b150818e44ecdf0456320720a159900cc4c4"
"5","General Systems","0e8974f2b","2017-04-24","Jonathanfy","fix for sql name of file (forgot to check the specs) (#455)","0e8974f2b6d3240d0a4d85dac487014b756a03d9"
"2","Combat & Spells","9447a86fd","2017-04-23","Ryan Cheung","Core/SpellAura: Fix charm aura not removed from player when caster creature is removed from world before charm aura unapplying (#439)","9447a86fddf8c3d40b0c5863dd6e4438d57995ce"
"4","AI & Movement","277d86413","2017-04-24","sipertruk","Wailing caverns (#460)","277d86413239e60312e70b4840a77eba1faedf75"
"5","General Systems","f412a2709","2017-04-24","GuybrushGit","Fix to Dragonmaw Bonewarder abilities (#481)","f412a2709b637e5d0d90cc1a468182a4fefba8a3"
"2","Combat & Spells","86b209c63","2017-04-24","Prithu","Spells which have knockback effects are now considered binary (#483)","86b209c6331c81f111822fe7226751e28afc1d23"
"4","AI & Movement","9a701a5c0","2017-04-24","Prithu","Fix teleporting during move splines due to rooting effects and movesplines being incorrectly interrupted (possible DC fix) (#454)","9a701a5c04be197c31863fd6d4d84a1a540894f2"
"2","Combat & Spells","8cff21de6","2017-04-24","GuybrushGit","Fix to Darkmoon Card: Blue Dragon and periodic proc mechanics. (#479)","8cff21de6dc8bbfc764df58fe5f3e508f12ce5f5"
"5","Encounters & World","7ccee136b","2017-04-23","shmigy429","Fix for [Quest] A Hero's Reward #271 (#457)","7ccee136b82488a902b25abea8b97444a52d7a35"
"5","Encounters & World","9b88228a1","2017-04-23","sipertruk","Fix dungeons reset time after server restart (#452)","9b88228a1cceb9291e5255194650c7a7c449b219"
"5","General Systems","392a47ae0","2017-04-23","gearselysium","Update 20170417142406_world.sql (#476)","392a47ae02eeefbeb08de608f01f1b91456b4868"
"4","AI & Movement","821c3c0bf","2017-04-22","eir","Scripts/Blackwing Lair: Bind Players after Scepter Quest accept","821c3c0bf2df628b2c08f903c553c49486d4662b"
"4","AI & Movement","d2e2cc174","2017-04-22","eir","DB/creature_loot_template: Update Narain's Scrying Goggles droprate","d2e2cc174055e27aac40bff12a7fcc35e65e6321"
"2","Combat & Spells","7391678ca","2017-04-23","Prithu","Fixed being able to cast spells while sitting (allowed casting while drinking) (#458)","7391678ca83e4a61a3763d3160e4b93c5ea14fe7"
"2","Combat & Spells","449813f09","2017-04-22","eir","Scepter Line: Update Boss Stats","449813f097a4bdd2ed566f913a029c5c487af381"
"5","Encounters & World","a2c880f2f","2017-04-22","brotalnia","unregister unused scripts (#456)","a2c880f2fb6ef56a721c63fd6c04c99ff3e042ed"
"5","General Systems","6eee719a1","2017-04-22","Gemt","typofix twins in intro dialogue","6eee719a126cb8d681a81f4060606a11638a471b"
"4","AI & Movement","b78a6a602","2017-04-21","Staden","Viscidus: Update movement speed","b78a6a60219ed7bc72d8ba4c881baef29b6b6e53"
"4","AI & Movement","b984e44da","2017-04-21","Staden","Fix bug with creature HP regen introduced in last update","b984e44da479c610029d21b6a2c02ab2fe133ddc"
"1","Crashes & Security","c36197760","2017-04-21","Staden","Change dismount conditions","c36197760779ea03ca3b8495853b5c2bcc5604e3"
"5","Encounters & World","49d0e38e9","2017-04-21","Staden","Quests: Minor Scepter of the Shifting Sands fixes","49d0e38e90711ccc2a87b7d804d909f3f1af078e"
"5","General Systems","bb736ef88","2017-04-21","Staden","Update Silithid Carapace Fragment drop rates","bb736ef885cc4d8fd9b249c05b9fd16763cb78c0"
"5","General Systems","28f1177a5","2017-04-20","shmigy429","Fix Issue #394, correct page ordering (#414)","28f1177a5234d94a24bd97a64c477068424731ed"
"5","General Systems","7445eb3c0","2017-04-21","brotalnia","miscellaneous world database fixes 2 (#402)","7445eb3c0c0186fa177b81a2340404995343176e"
"5","General Systems","2097f1560","2017-04-20","WobLight","Fix tauren scaling when transforming (#440)","2097f1560fbea8cdf76fba73ef0b8c89e3bca74a"
"5","General Systems","5e93b3733","2017-04-20","DonkeyKongRacer","Fix for #391 - Add a Charge face target mechanic (#450)","5e93b3733f7ae4643a65a70479a2ae0ab76ff659"
"4","AI & Movement","71d620af0","2017-04-20","GuybrushGit","Prevents some pets from giving experience (#453)","71d620af0f91fe782c7ea59a247cf938bd8d8e10"
"3","Bounds & Exploits","ecdc6e789","2017-04-20","Gemt","added a manual range check to the port-out-of-stomach areatrigger on cthun. This because the areatrigger has, very rarely, not triggered when players are thrown into its proximity.","ecdc6e7892dcf754668307370dda369e50a2ad04"
"4","AI & Movement","3b97f2b75","2017-04-20","Gemt","attempt at stopping cthun from sometimes following a target in dark glare phase","3b97f2b75c198fc2a63ac235f020f5b6e06f2ef0"
