"ShortSha","Date","Status","Crucial","Category","Author","Subject","FullSha"
"f001479cc","2017-06-29","PENDING","YES","Encounters & World","WobLight","Revert ""Map::Update: prevent small lag spikes from stacking delay on timers. (#1032)""","f001479cc3f6f8d15bf8d8bf64b3dd028b37a29c"
"5845e1bd2","2017-09-12","PENDING","YES","Core Architecture","Prithu Parker","Revert ""Do not instantly kick players who get disconnected while they're teleported far""","5845e1bd28db8481104917495be56902fc7dbc07"
"68ff0500d","2017-09-11","PENDING","YES","Combat & Spells","Gemt","replace naxxramas specific custom implementation of aura removal in OnPlayerEnter with new AuraRemovalMgr system","68ff0500d2f5db460d058588f34b8992ac658e89"
"368d78858","2017-09-11","PENDING","YES","Crashes & Security","Gemt","new system for customizing removal of auras from players on map changes. DB Table instance_buff_removal contains fields mapId and auraId. When a player enters mapId, auras speicified in this table are removed from the player.","368d788583bad0ae4bed1876ec0a6ef82e2a44d9"
"839d516b0","2017-09-11","PENDING","NO","General Systems","Prithu Parker","Build","839d516b0c7411252bf9f77616a615dfdd0f9870"
"10a58e326","2017-06-29","PENDING","YES","Combat & Spells","Prithu","Revert ""Fix area aura and channel spell tick loss by syncing updates with the caster (#1099)""","10a58e326b4534525b976d425b13590834f2fe38"
"284b38832","2017-09-11","PENDING","YES","AI & Movement","Prithu Parker","Revert ""WIP: Resolve a memory sink in MMap dtNavMeshQuery handling, and improve thread safety for tile (un)loading (#2092)""","284b38832c1c9907034a375e69f1fe974f4880e9"
"ddce26c02","2017-09-11","PENDING","YES","General Systems","brotalnia","Fix unicode texts in last migration.","ddce26c02d655ce35b6b4628d1bf97df48c0dc85"
"c2eb440af","2017-09-11","PENDING","YES","Crashes & Security","brotalnia","Misc movement changes for some npcs.","c2eb440af0bb4575cd03ae4db988d5a855aa0f6a"
"54e22a934","2017-09-10","PENDING","YES","AI & Movement","Gemt","Make the shadow/ice guard repetable","54e22a934106fe459758bd4bdb11199b459471f8"
"c5a7642ea","2017-09-09","PENDING","YES","General Systems","Gemt","unholy axe correct targetting of mortal strike","c5a7642ea2b6f3de6ee3edae06dbacf6a721827a"
"5f5e47ba9","2017-09-09","PENDING","YES","Combat & Spells","Gemt","TemporarySummon forceTargetUpdate timer not starting until after entering combat","5f5e47ba966e20ed9ce11898cbbae6904e10e71e"
"f2f1d1f15","2017-09-09","PENDING","YES","Core Architecture","Gemt","fix scourge invasion resume fix on server startup when required map not loaded","f2f1d1f159f6572a4cc48699cbdd4b14b91b9870"
"3c79c4c95","2017-09-09","PENDING","YES","General Systems","Gemt","faction correction for Lord Blackwood","3c79c4c95c728b84a97bfe6aad00b8c9c5dde624"
"600b8e706","2017-09-09","PENDING","YES","General Systems","Gemt","lightning totems (naxx) despawn after killed to avoid tons of lightning totem corpses all over the place. Misc comment and logging fixes","600b8e7063d94120264d3de68f4775a8e5a62ea2"
"a0dc6e851","2017-09-09","PENDING","YES","Combat & Spells","Gemt","fix sapphiron air to ground phase state","a0dc6e8517f7ac0c20734b480103766075587d26"
"363b24800","2017-09-09","PENDING","NO","General Systems","Gemt","living monstrosity lightning totem timers","363b2480071b42e335cc45274931cf3ef092fdfe"
"e1a3901ed","2017-09-09","PENDING","YES","General Systems","brotalnia","Fix mistake in migration.","e1a3901ed8ad05ae1bda111dfc241274c02a1bcc"
"e58b71b15","2017-09-09","PENDING","YES","Combat & Spells","GuybrushGit","Implemented the combat pulse on raid bosses (#2338)","e58b71b1533b8cadb9a179ba16080a3f3c273208"
"5a703527a","2017-09-09","PENDING","YES","AI & Movement","sipertruk","Prevent sending expired mail (#2340)","5a703527a4098157ff0f4776aa5f89107deb26da"
"7c80e79e3","2017-09-09","PENDING","NO","General Systems","brotalnia","Add missing waypoints for some npcs.","7c80e79e3ed591c07f758e5f4bcdbd4d99047ee9"
"fc4149cea","2017-09-09","PENDING","YES","General Systems","Gemt","fate of ramaladni droprate fix","fc4149ceaf6778fc27faa4c1ad81fdfa831e16f3"
"c8572ab61","2017-09-08","PENDING","YES","Encounters & World","Gemt","KT prevent overlap of frost blast and fissure","c8572ab6163fd974b95fe24c6f1a383e679e672c"
"b9a7bea00","2017-09-08","PENDING","NO","General Systems","Gemt","necrotic shard adds use corpseDelay and respawnDelay alone to determine respawn","b9a7bea0046345ab89cf3390421f032d77dd8aba"
"f8024d380","2017-09-08","PENDING","YES","General Systems","brotalnia","Fix gossip options for Andorgos (#2463)","f8024d38051338dac53205f871c4757a1d59285f"
"54cd8e9e8","2017-09-08","PENDING","YES","General Systems","GuybrushGit","Misc DB fixes (#2355)","54cd8e9e83632017ba28721fc86d080935d43a50"
"880a44674","2017-09-08","PENDING","YES","General Systems","GuybrushGit","Fix to Meeting the Master not working while dead. (#2296)","880a446749aa0c0835ca42be14aba0768960f400"
"a533804d4","2017-09-08","PENDING","NO","General Systems","GuybrushGit","Removed specialization unlearn dialogues (#2141)","a533804d4b362f105d1e03e07e44283d0795d55b"
"df06dc398","2017-09-09","PENDING","YES","Encounters & World","Ryan Cheung","Fix Tactical Task Briefing item quests(should all be repeatable) (#2076)","df06dc398f9c01ce4630ac3ef96e46ff40021749"
"e22c3e0e8","2017-09-08","PENDING","YES","General Systems","Gemt","quickfix add not always respawning on necrotic shards","e22c3e0e8ded33011ed06138bdfeb20bc605c841"
"a1b2eceac","2017-09-08","PENDING","YES","Core Architecture","Gemt","necrotic shard should, if hit by a player heal, not take any healing","a1b2eceacfef1748ce50502b684c6fe43e0b8e14"
"94a09d6e5","2017-09-08","PENDING","YES","Combat & Spells","Gemt","creatureAI::HealedBy now functioning like DamageTaken, where it can override healing done to a creature","94a09d6e52822bd867fb8d6121ee79c73b6c66c4"
"68b411311","2017-09-08","PENDING","NO","General Systems","Gemt","remove soul revival wbuff on naxx entry","68b4113119656701b30ac28db7be241e18ac0b16"
"c487fc50d","2017-09-08","PENDING","YES","Encounters & World","Gemt","necropolises during scourge event respawn every 60 min","c487fc50dd2877b9ac55954e2cd8237f2ab2dd35"
"35b476250","2017-09-07","PENDING","NO","General Systems","Gemt","Merge branch 'naxxramas' of github.com:elysium-project/server-staging into naxxramas_release","35b476250f680eb50f03a9e135d1596ef7f03cf5"
"da189bbb2","2017-09-07","PENDING","YES","Combat & Spells","Gemt","fix wands shoot spell gaining double benefit from auras increasing damage percentage (guybrush credit)","da189bbb2bbacc75c6fb5d78985b50b5b1324790"
"2e9c3b697","2017-09-07","PENDING","YES","Combat & Spells","Gemt","replace hack to avoid spells in naxx triggered from a channel interrupting themself, with removal of SPELL_ATTR_EX_CHANNELED_1 and SPELL_ATTR_EX_CHANNELED_2","2e9c3b6974aae47d60eb3a2d47a826570c6ea600"
"da8acccd2","2017-09-06","PENDING","YES","Encounters & World","Maduse","Fixed loot table for Grunnda Wolfheart and Rethban ore (#2414)","da8acccd2223eae3677db79d0d450b1577782fb8"
"93092aa31","2017-09-06","PENDING","YES","Encounters & World","brotalnia","Fix emissary and flag spawns for Call to Arms events. (#2350)","93092aa3120f4f1e906fddee00a161d3cb8582db"
"8dae65b10","2017-09-05","PENDING","YES","General Systems","Gemt","fix necropolis relay despawn timer logic","8dae65b1003f76014ee85ebfd05b28457f038ce7"
"e1d1cefe3","2017-09-05","PENDING","YES","Combat & Spells","Gemt","fix Zap Crystal spell targeting","e1d1cefe3e2d04b2548ab47928977a30afd6bffc"
"9524a5bc2","2017-09-06","PENDING","NO","General Systems","Prithu Parker","Forward!","9524a5bc214a5dda3b90b280892aea54d27658d9"
"10c2991df","2017-09-06","PENDING","NO","General Systems","Prithu Parker","FORWARD SLASH","10c2991df27d30b1cb90217bb22f6773a1331033"
"128601c6e","2017-09-06","PENDING","NO","General Systems","Prithu Parker","Merge branch 'naxxramas' of git@github.com:elysium-project/server-staging.git into release","128601c6ef7950ba4a1b068155f1ea5b97f735e0"
"1d65e2583","2017-09-06","PENDING","YES","Bounds & Exploits","Prithu","An item duplication prevention (#2411)","1d65e25837c654c0158565ae1ada90ee77a0cc5f"
"fcbfd34e7","2017-09-05","PENDING","YES","Encounters & World","brotalnia","Improve implementation of quest Are We There, Yeti? Part 3 (#2400)","fcbfd34e7534a7e5185797242ddd260dc6dd3ad6"
"0ae5fc8a9","2017-09-05","PENDING","YES","Crashes & Security","Prithu Parker","Adjusted hit chance changes to properly account for PvP and PvE differences","0ae5fc8a9d5257409874f39557560f0dc9eeb973"
"3186c22a2","2017-09-05","PENDING","YES","General Systems","Prithu","Further Viscidus improvements (#2407)","3186c22a2dd03f2b37c4b17ec67c6681a9b0fd6f"
"d019a497b","2017-09-05","PENDING","YES","Encounters & World","Gemt","move t3 ring faction condition to reference_loot_template","d019a497bfe4f9cb85e6b1f772880f92359532af"
"72101c068","2017-09-05","PENDING","YES","Combat & Spells","Gemt","fix haste aura spell","72101c0687acf5ea6bb358b0d7b9a85105a4e19c"
"788a169e3","2017-09-05","PENDING","YES","Combat & Spells","GuybrushGit","Interrupt spells on resurrect / release (#2383)","788a169e3e3175707adefb54eb873742931158b1"
"4ef14712f","2017-09-05","PENDING","YES","Encounters & World","Gemt","tier rings to faction specific loot (guybrushcredit)","4ef14712f999b573e95858a3dbb3d6b8a3feb819"
"3c4c9ca6e","2017-09-05","PENDING","YES","Encounters & World","Prithu","Quest ordering for Missing Diplomat, 1249 should not open both 1250 and 1264 (#2405)","3c4c9ca6e06b7e3bdfa22e5751454f7cf1228510"
"f11d60c97","2017-09-05","PENDING","YES","Combat & Spells","GuybrushGit","Fix spell_pet_auras startup error (#2403)","f11d60c9734b4ca5806e7e567aa14d01465920c1"
"72dbbfc47","2017-09-05","PENDING","YES","AI & Movement","GuybrushGit","Fix to dismissed pets losing buffs (#2324)","72dbbfc4712b041e27639ddbef185e5fef15e70b"
"56b33e62a","2017-09-05","PENDING","YES","Encounters & World","GuybrushGit","Fix to quest rewards with 2 or more items (#2279)","56b33e62a14ba7a6046b22f8fdcb75b25d770726"
"a35d4c04c","2017-09-05","PENDING","YES","Encounters & World","Prithu Parker","Loot conditions on trash drops","a35d4c04cdd8c07d3e9e4f1bd0c2e16774af249b"
"3be370a67","2017-09-04","PENDING","NO","General Systems","Gemt","omarion return to same page when learning a craft","3be370a675dae8a417e74d598f3f8080ff6175a0"
"e3dace628","2017-09-04","PENDING","NO","General Systems","Gemt","Merge branch 'naxxramas' of gitlab.com:Gemt/Naxx into naxxramas","e3dace628d1b1144bc079b9ca41cd53a77336d09"
"2e000aaa7","2017-09-04","PENDING","YES","Encounters & World","Gemt","gossip script impl for omarion. Handles all craft options and his handbook","2e000aaa7981495e668920a22d07716db5c1cf1c"
"7a7d4dbc9","2017-09-04","PENDING","YES","Encounters & World","Gemt","quest the only song i know requires quest echoes of war to be completed. All other quests from craftsman wilhelm requires quest Omarions handbook completed. craftsman omarion given scriptname. Quest Echoes of war requires naxxramas attunement quest completed. Added scripttext to be used as spit emote by omarion. Added omarion scripttext perhaps i can teach you something.","7a7d4dbc927b3f850134eb3015cb38ada1b1e245"
"25652b470","2017-09-04","PENDING","YES","Encounters & World","Gemt","boneschyte legplates quest requires class rogue","25652b470e0bdec8288455a093cfd8f0e4fed2cb"
"f9155e510","2017-09-05","PENDING","NO","General Systems","Prithu Parker","Split ComputeDispel into a separate method for non-periodic dispels, so we can cache normal and periodic dispels separately","f9155e5104ee8391cfe19ab237ebb3be2aabdf00"
"f0185dbff","2017-09-05","PENDING","YES","Encounters & World","Prithu Parker","Allow hard coded events to dictate next update time as well","f0185dbffdf42cf9fd4fe2c92b874c74c69e5639"
"714783e80","2017-09-05","PENDING","YES","Crashes & Security","Prithu Parker","Prevent crashing in sourge invasion if the world is not preloaded","714783e80abb8066deb8bbe3dcd983f876920c6c"
"112904fbb","2017-09-05","PENDING","YES","Crashes & Security","Prithu Parker","Use cached dispel info Rework when to check for Corrupted Mind Used helper for heal spells Prevent PW:S from being castable","112904fbb09c269e21ee78f59b75030a4de42f64"
"ae5949736","2017-09-04","PENDING","YES","Combat & Spells","Gemt","revert argent quartermaster to original state. no script needed","ae5949736e6e35dc71454b63aa30d052a62abee4"
"041ebe301","2017-09-04","PENDING","YES","Encounters & World","Gemt","argent outfitter no longer provides the item quests","041ebe3018d553cd2bf9c667f5b077f4ba98bc85"
"17a723637","2017-09-04","PENDING","YES","Encounters & World","Gemt","fix argent quartermaster and outfitter to display info when not completed required quest, otherwise item quests. Fix Argent Emissary to display no current attack message when a zone is not under attack, instead of always showing the under attack message","17a723637f85c89128e4cdcf3476fae434173b80"
"ca1c12fff","2017-09-04","PENDING","YES","Combat & Spells","GuybrushGit","Store diminish level on aura holder to prevent modifying it on every heartbeat. (#2390)","ca1c12fff09d8f802788901d3f0bc43284c64325"
"7e000041e","2017-09-04","PENDING","YES","General Systems","Gemt","retching plague fix by Guybrush","7e000041e25ab331480ccd7aaac3cd1815eed1c5"
"93a61f8f8","2017-09-04","PENDING","YES","AI & Movement","brotalnia","Remove creature addon entry for Bloodshot duplicate.","93a61f8f8e08952cc80badb05cdf6cf155326652"
"2a29debac","2017-09-04","PENDING","YES","AI & Movement","Gemt","fix creature_ai_scripts id for crypt reaver","2a29debacbdedbb264e0382e49f45a891be039bb"
"5e37b093b","2017-09-03","PENDING","YES","Crashes & Security","Gemt","fix initial worlstate on player login and zonechange","5e37b093b94468c63e15eda573a8c4ad598a5257"
"d6d555a4d","2017-09-03","PENDING","YES","General Systems","Gemt","fix a GossipSelect_npc_argent_emissary back option","d6d555a4d074030fb0cda5a00be1c09737eb2c51"
"08c7fda3f","2017-09-03","PENDING","YES","Combat & Spells","Gemt","update worlstate for remaining necropolis in ScourgeInvasionEvent::UpdateWorldState","08c7fda3f3078a0b89720009aad90838b05dbf9f"
"897812f74","2017-09-03","PENDING","YES","General Systems","Josi","Update README.md","897812f74fbffa43ea777ca7afef685edebf0e55"
"ff4975313","2017-09-03","PENDING","NO","General Systems","Gemt","Merge branch 'naxxramas' of github.com:elysium-project/server-staging into naxxramas","ff497531375766b14d273326892008f961a97b9d"
"e8a5c1886","2017-09-03","PENDING","YES","Crashes & Security","Gemt","fix worldstate update after attackzone change","e8a5c1886d46241793d07469d5f237a3b2457d02"
"b9e325ddf","2017-09-03","PENDING","YES","Encounters & World","brotalnia","Argent Outfitter and Quartermaster are not vendors.","b9e325ddfba1d6bde5c44264945f555a0d28e7ae"
"2562b2e6f","2017-09-03","PENDING","YES","Encounters & World","Gemt","naxx invasion event moved spawn logic of attack necropolises to a hardcodedGameEvent.","2562b2e6f449ceca9a773675d76b03b02514dc5d"
"e9e66dc32","2017-09-03","PENDING","YES","Combat & Spells","Gemt","naxx invasion event sql: delete mobs and gobjs spawned by new hardcodedEvent. Fix some missing spelltarget stuff, add visibilitymod to relevant creatures","e9e66dc326101704f2b4479c84fe74c944af4881"
"410569598","2017-09-03","PENDING","YES","Encounters & World","Gemt","remove unused scriptname from corpse scarabs","41056959857947b0fbcf3daa68618e3d912dd6b0"
"48f5ffb28","2017-09-02","PENDING","YES","AI & Movement","GuybrushGit","Fix to SM Morgraine event (#2353)","48f5ffb2822d6dc5f452ad68cb57ae9e2208c0d1"
"bc55977d4","2017-09-03","PENDING","YES","Encounters & World","Prithu","Reworked the Shade of Hakkar/Avatar of Hakkar event in Sunken Temple (#2368)","bc55977d4a8e0e5e2c6539b59e8220677bf81c47"
"88438b200","2017-09-02","PENDING","YES","Combat & Spells","GuybrushGit","Fix to procs on Sunder misses. (#2357)","88438b2001a44bc0f21286ac546b52be96d184d5"
"d9c1857ec","2017-09-02","PENDING","YES","Combat & Spells","GuybrushGit","Fix to extra attacks not releasing on swing attacks (#2359)","d9c1857ecc95986b62b9725433a796d46203f8c9"
"54608c23e","2017-09-03","PENDING","YES","Crashes & Security","Prithu","Misc memory leaks and pointer safety (#2363)","54608c23e9998d222dc16e7d9964e5e2d3d8e357"
"b5d45af84","2017-09-02","PENDING","NO","General Systems","Amit Chaudhari","allowed PPC clients to log in (#2177)","b5d45af84469fc254e2f66438dee94c80772d6e8"
"16e9e9554","2017-09-02","PENDING","YES","AI & Movement","brotalnia","Remove duplicate spawn of creature Bloodshot.","16e9e9554125a61cab3b49e6ea07b0d6a9f4e16e"
"b01803025","2017-09-02","PENDING","NO","General Systems","Gemt","Merge branch 'naxxramas' of github.com:elysium-project/server-staging into naxxramas","b01803025b390fb34ec50db42e38b3f0c7d1b295"
"7c32930e8","2017-09-02","PENDING","NO","General Systems","shenna","1.12 ΓåÆ 1.11 ","7c32930e80863f07b868791b2d22f0054cd14397"
"e1ed21a32","2017-09-01","PENDING","YES","General Systems","GuybrushGit","Fixes to T3 set bonuses (#2307)","e1ed21a32fc25f56850c2a11c1973e536ae737d3"
"7f3c98fba","2017-09-01","PENDING","YES","General Systems","GuybrushGit","Fixes to T3 set bonuses (#2307)","7f3c98fba065cdd6bb6fecb603358528ef2de2a6"
"bf6262248","2017-09-02","PENDING","YES","General Systems","shenna","Wrong syntax fix","bf6262248a682bbd50aa5912c8b2891c637d3627"
"57cd5c4fd","2017-09-01","PENDING","YES","AI & Movement","Gemt","update Creature::SaveToDB to work with new visibilityMod column in creature DB table","57cd5c4fd46d8d289683534076a39281d6c7c9b1"
"432638243","2017-09-01","PENDING","YES","Encounters & World","Gemt","update GameObject::SaveToDB to work with new visibilityMod column in gameobject DB table","43263824339f281b1026853a5036c33812e39f23"
"cdd865e96","2017-09-01","PENDING","NO","General Systems","Gemt","remove unnecessary logging","cdd865e9669c3056f40c4aab425144ee3eb57be1"
